movie_id,keywords
507,aids
507,bank
507,jazz
507,hostage
507,night life
507,kidnapping
507,vault
507,junkie
507,bank robber
507,heroin
507,friendship
507,murder
507,independent film
507,pistol
507,violence
507,drug
507,bank robbery
507,illegal prostitution
507,hoodlum
9593,magic
9593,movie in movie
9593,spoof
9593,magical object
9593,cartoon cat
9593,ticket
9593,self-referential
9593,projectionist
9593,child's point of view
2246,married couple
2246,insurance fraud
2246,boarder
2246,suspense
2246,child wish
10502,secret
10502,suspicion
10502,face transplant
10502,friendship
10502,boarding school
10502,love
10440,investigation
10440,dark comedy
10440,independent film
10440,neighbor
10440,reference to william shakespeare
10440,man with glasses
10440,woman with glasses
10440,"manhattan, new york city"
9516,black people
9516,drug dealer
9516,ghetto
9516,weapon
9516,delinquency
9516,los angeles
2320,bomb
2320,ransom
2320,hostage
2320,airplane
2320,hijacking
2320,terror cell
2320,special unit
2320,deception
2320,rescue
2320,covert operation
2320,disaster
2320,shootout
2320,terrorism
2320,explosion
2320,violence
2320,surveillance
2320,night vision goggles
2320,flight attendant
2320,intelligence agent
2320,flashback
2320,hand to hand combat
2320,nerve gas
5879,japan
5879,jealousy
5879,brothel
5879,nudity
5879,passion
5879,longing
5879,geisha
5879,deceived wife
5879,castration
5879,strangle
5879,independent film
5879,unsimulated sex
5879,prostitution
5879,erotic 70s
11971,shakespeare
11971,bachelor
11971,new love
11971,rage and hate
11971,lover
11971,wedding
11971,intrigue
788,san francisco
788,parent child relationship
788,restaurant
788,nanny
788,mask
788,custody battle
788,fake identity
21450,reference to the book of revelation
11231,martial arts
11231,becoming an adult
11231,karate
11231,revenge
11231,classmate
9559,hostage
9559,escape from prison
9559,escaped convict
9559,child kidnapping
9559,criminologist
9559,1960s
9800,gay
9800,aids
9800,homophobia
9800,jurors
9800,court
9800,partner
9800,hiv
9800,lawyer
9800,dying
9800,discrimination
9800,judiciary
713,love triangle
713,scotland
713,mother
713,adultery
713,sexuality
713,jealousy
713,culture clash
713,isolation
713,eroticism
713,strangeness
713,penalty
713,violent husband
713,new zealand
713,maori
713,arranged marriage
713,piano lessons
713,settler
713,wilderness
713,deceived husband
713,marriage
713,secret love
713,woman director
1245,newspaper
1245,butler
1245,country house
1245,loyalty
1245,flower
1245,nazis
1245,jewish
1245,britain
1245,housekeeper
1245,employer
7007,japan
7007,usa
7007,corruption
7007,detective
7007,journalist
7007,based on novel
7007,japanese
7007,restaurant
7007,wheelchair
7007,parking garage
7007,company
7007,police
7007,party
7007,murder
7007,whodunit
7007,seppuku
7007,bulletproof vest
5550,cyborg
5550,dystopia
5550,police
5550,sequel
5550,cyberpunk
5550,policeman
5550,robocop
8005,witch
8005,tree house
8005,robin hood
8005,forest
8005,taxes
8005,thief
8005,parody
8005,arrow
8005,spoof
8005,tournament
10412,skinhead
10412,resistance
10412,immigrant
10412,nazis
10412,right wing radicalism
10412,violence
10412,white supremacists
14534,american football
14534,biography
14534,sport
14534,family relationships
14534,aspiration
424,factory
424,concentration camp
424,hero
424,holocaust
424,world war ii
424,nazis
424,defense industry
424,biography
424,the holocaust
14291,chess
14291,hustler
14291,child prodigy
14291,new york city
11236,based on novel
11236,servant
11236,secret
11236,garden
11236,uncle
11236,yorkshire
11236,independent film
11236,little girl
11236,orphan
11236,india
11236,girl
11236,imagination
11236,woman director
11236,old mansion
11236,fantasy life
11236,english garden
11592,housewife
11592,protection
11592,motherly love
11592,evil mother
11592,murder
11592,independent film
11592,perfection
8850,new york
8850,atomic bomb
8850,ladykiller
8850,hypnosis
8850,superhero
8850,based on comic
8850,radio series
8850,invisibility
8850,the shadow
695,suicide
695,loss of son
695,helicopter
695,cheating
695,fishing
695,daily life
695,jazz musician
695,modern society
695,cellist
695,earthquake
695,los angeles
858,father son relationship
858,lovesickness
858,journalist
858,loss of mother
858,loss of lover
858,radio station
858,christmas party
858,love of one's life
858,radio
858,seattle
858,baltimore
858,fiancé
858,radio presenter
858,airplane
858,radio transmission
858,observation deck
858,friendship
858,unsociability
858,woman director
867,new york
867,sex
867,based on novel
867,eroticism
867,hidden camera
867,video surveillance
867,psychopath
867,murder
867,neighbor
867,stalking
867,landlord
867,female protagonist
867,drug use
867,sex talk
867,apartment building
867,landlord tenant relationship
867,mind game
867,erotic thriller
78,artificial intelligence
78,bounty hunter
78,dystopia
78,genetics
78,fugitive
78,cyberpunk
78,los angeles
78,tech noir
78,neo-noir
78,futurista
78,lluvia
10442,scotland
10442,butcher
10442,sister
10442,murder
10442,axe murder
11074,philadelphia
11074,boat
11074,observer
11074,serial killer
11074,homicide detective
9607,saving the world
9607,brother brother relationship
9607,royalty
9607,dinosaur
9607,based on video game
9607,woman director
9607,multiple dimensions
9479,holiday
9479,fire
9479,santa claus
9479,magic
9479,halloween
9479,skeleton
9479,musical
9479,christmas tree
9479,fall from height
9479,woods
9479,animation
9479,pumpkin
9479,jack o lantern
9479,saving christmas
9479,christmas
10057,paris
10057,musketeer
11969,retirement
11969,wyatt earp
11969,right and justice
11969,historical figure
319,father son relationship
319,film producer
319,mexican standoff
319,loss of father
319,cocaine
319,love
319,mafia
319,los angeles
319,drug
319,illegal prostitution
319,gun violence
15139,library
15139,adventure
15139,part animated
11446,parent child relationship
11446,sister sister relationship
11446,mockery
11446,ugliness
11446,independent film
11446,little girl
11446,school life
11655,industrialist
11655,scarab
11655,invention
11655,immortality
11655,aging
11655,tycoon
11655,antique dealer
10897,running
10897,shenanigan
10897,friendship
10897,clubhaus
10897,group of friends
10897,woman director
771,holiday
771,burglar
771,home invasion
771,mischief
771,booby trap
771,home alone
771,suburban chicago
771,mischievous child
771,christmas
771,child
251,corruption
251,fortune teller
251,money transfer
251,money laundering
251,pottery
251,afterlife
251,spiritism
812,magic
812,musical
812,cartoon
812,princess
812,love
812,comedy
812,animation
812,monkey
812,arab
812,aftercreditsstinger
812,genie
812,animal sidekick
280,cyborg
280,shotgun
280,post-apocalyptic
280,dystopia
280,moral ambiguity
280,mental institution
280,violence
280,fictional war
280,morphing
280,nuclear weapons
280,shape shifter
280,savior
280,catch phrase
581,skab under tv
581,Øverste hylde
581,foran
268,double life
268,dc comics
268,dual identity
268,chemical
268,crime fighter
268,fictional place
268,gotham city
268,superhero
268,super powers
274,based on novel
274,psychopath
274,horror
274,suspense
274,serial killer
274,psychological thriller
274,cannibal
274,fbi agent
274,animal in cast credits
274,cannibalism
408,poison
408,witch
408,becoming an adult
408,sadness
408,queen
408,attempted murder
408,dying and death
408,appearance
408,princess
408,candlelight vigil
408,snow white
10020,prince
10020,book
10020,castle
10020,rose
10020,musical
10020,princess
10020,animation
10020,based on tv series
10020,beast
10020,belle
10895,italy
10895,lie
10895,magic
10895,fairy
10895,pinocchio
10895,carnival
10895,wish
10895,boy
10895,nose
10895,puppet
10895,animation
10895,pool
10895,conscience
10895,jackass
10895,figaro
10895,sneezing
10895,toy comes to life
114,prostitute
114,capitalism
114,cinderella
114,expensive restaurant
114,sports car
114,workaholic
114,fire escape
114,friendship
114,los angeles
114,piano
576,underdog
576,robbery
576,bounty hunter
576,texas
576,mexican revolution
576,friendship
576,honor
576,gang
576,shootout
576,soldier
576,steam locomotive
576,righteous rage
7300,skab under tv
7300,bagved
7300,Øverste hylde
275,cheating
275,ransom
275,salesclerk
275,winter
275,kidnapping
275,auto
275,unsociability
275,police
275,north dakota
275,murder
275,money
275,car dealership
275,woodchipper
11827,flying car
11827,taxi
11827,heavy metal
11827,cult favorite
11827,midnight movie
11827,drug use
11827,adult animation
8766,artificial intelligence
8766,engineer
8766,hell
8766,pinhead
8766,demon
8766,puzzle box
8766,cenobites
8766,artificial
10112,paris
10112,cat
10112,butler
10112,return
10112,suspension
10112,music
10112,inheritance
1592,corruption
1592,bishop
1592,court case
1592,pornographic video
1592,court
1592,psychopathy
11479,paris
11479,father son relationship
11479,amazon
11479,jungle
11479,ex-wife
10684,gulf war
10684,pilot
10684,u.s. army
10684,praise
10684,rescue mission
10684,dead soldier
10684,tank
10684,medal
954,paris
954,london england
954,spy
954,cia
954,terrorist
954,secret identity
954,undercover
954,arms deal
954,headquarter
954,secret base
954,secret mission
954,prague
954,embassy
954,secret agent
954,tgv
954,computer
954,mission
954,based on tv series
954,espionage
954,agent
8840,magic
8840,kingdom
8840,despot
8840,immortality
8840,village
8840,forest
8840,army
8840,horror
8840,partner
8840,revenge
8840,knight
8840,battle
8840,medieval
8840,dragonheart
10539,based on novel
10539,garden
10539,loss of parents
10539,magic
10539,aunt
10539,based on children's book
10539,insects
10543,psychopath
10543,teenage girl
11902,world war ii
11902,lie
11902,cellar
11902,weapon
11902,belgrad
11902,widerstand
11902,anarchic comedy
2300,sport
2300,basketball
2300,doctor
2300,basketball team
2300,basketball game
2300,referee
2300,basketball court
2300,tweety bird
2300,speedy gonzales
2300,cartoon chicken
2300,sylvester the cat
2300,cartoon reality crossover
2300,basketball hoop
2300,cartoon skunk
8069,sexual fantasy
8069,alien planet
8069,distant future
8069,cult classic
8069,female mercenary
8072,dystopia
8072,surrealism
8072,lemmy caution
8072,nouvelle vague
8072,private detective
8072,french noir
9103,new york
9103,bare knuckle boxing
9103,himalaya
9103,island
9103,thailand
9103,street artist
9103,muay thai
9103,kick boxing
12233,new york city
12233,kitten
12233,great dane
922,sheriff
922,bounty
922,bounty hunter
922,gun
922,attempted murder
922,prosecution
922,illness and injury
922,dying and death
922,frontier
922,murder
922,black and white
922,19th century
922,fear of dying
922,wanted dead or alive
11687,servant
11687,time travel
11687,clumsy fellow
11687,middle ages
11687,nobility
9304,clone
9304,mistake in person
9304,cloning
9304,experiment gone wrong
9304,construction
9100,witch
9100,suicide attempt
9100,puberty
9100,magic
9100,black magic
9100,sorcery
9100,female friendship
9100,teenager
9100,hair loss
9100,outsider
9100,occult ritual
9100,karma
9100,newcomer
9100,love spell
9802,san francisco
9802,fbi
9802,gas attack
9802,alcatraz
9802,hostage situation
9802,fbi agent
21588,insanity
21588,undead
21588,grim reaper
21588,zombie
21588,macabre
21588,grotesque
664,wife husband relationship
664,tornado
664,twister
664,oklahoma
664,metereologist
664,invention
664,climate
664,barn
664,natural disaster
664,cow
664,truck
664,disaster
664,aunt niece relationship
664,storm chaser
664,divorce
11867,scientist bar
11867,electrical torture
11867,pretending to be a prostitute
11867,sprayed with water
11867,pressure washer
11867,obese
9323,artificial intelligence
9323,man vs machine
9323,cyborg
9323,android
9323,computer virus
9323,dystopia
9323,implantat
9323,fugitive
9323,female protagonist
9323,cyberpunk
9323,based on manga
10280,blow job
10280,curse
10280,fat suit
10280,steven king
10535,atomic bomb
10535,spoof
10535,james bond spoof
10547,greenhouse effect
10547,global warming
10547,extraterrestrial
10547,astronomer
10547,conspiracy
10547,scientist
10547,foot chase
10547,desert
10547,climatologist
10547,observatory
10547,alien language
10547,golf club
10547,volkswagen beetle
10547,liquid nitrogen
10547,screwdriver
10547,cosmic zoom
10547,radio telescope
10547,satellite dish
935,usa president
935,general
935,cold war
935,strategic air command
935,nuclear missile
935,war room
935,bomber pilot
935,nuclear weapons
935,ex nazi
935,doomsday device
935,absurdism
11101,world war ii
11101,stalingrad
9826,secret identity
9826,gold
9826,gangster boss
9826,phantom
9826,silver
9826,power
9826,battle for power
9826,jade
9826,based on comic
9826,jungle
9826,masked hero
9826,crystal skull
9879,blackmail
9879,strip club
9879,striptease
9879,police
9879,u.s. congress
7095,age difference
7095,appearance
7095,body exchange
7095,genetics
627,london england
627,alcohol
627,sex
627,based on novel
627,drug addiction
627,drug dealer
627,nightclub
627,junkie
627,heroin
627,cold turkey
627,modern society
627,hallucination
627,friendship
627,surrealism
627,dark comedy
627,stealing
627,monologue
627,cult film
627,recovering drug addict
627,illegal drugs
627,drug deal
627,drug rehabilitation
627,drug culture
627,antihero
602,spacecraft
602,patriotism
602,countdown
602,independence
602,invasion
602,war
602,ufo
602,extraterrestrial
602,spaceship
602,alien
602,battle
9566,sport
9566,luck
9566,san francisco giants
9566,child custody
9566,baseball pitcher
9566,baseball fan
9566,psychotic fan
9566,sports agent
9566,driving range
9566,steam room
10545,paris
10545,based on novel
10545,judge
10545,obsession
10545,dance
10545,sword
10545,mockery
10545,ugliness
10545,cathedral
10545,musical
10545,fool
10545,bell
10545,religion
10545,orphan
10545,army captain
10545,festival
10545,angry mob
10545,witch hunt
10545,15th century
9894,prison
9894,prostitute
9894,karaoke
9894,dark comedy
9894,cable guy
11543,sport
11543,handicap
11543,sexual favor
11543,star spangled banner
11543,bowling team
11543,hair loss
11543,biblical interpretation
11543,comb over
11543,female stripper
11543,inflatable doll
11543,combover
11543,unlikely lovers
11543,kingpin
11543,carriage
11543,"lancaster, pa"
9268,suicide
9268,ambush
9268,showdown
9268,hostage
9268,traitor
9268,new identity
9268,hitman
9268,witness
9268,witness protection
9268,arms dealer
9268,deception
9268,betrayal
